,massflow,pressure,temperature,ambient_temperature
2022-04-06 11:36:00,-0.00013842827,1104.9384,55.97638,20.089111
2022-04-06 11:37:00,3.3555112e-05,1075.4962,56.086853,20.148071
2022-04-06 11:38:00,3.366413e-06,1091.0071,55.895477,20.191223
2022-04-06 11:39:00,-3.059996e-05,1104.3889,54.826477,20.109436
2022-04-06 11:40:00,0.009719905,1121.7273,56.142395,20.767273
2022-04-06 11:41:00,0.009356162,1151.7349,56.267914,19.883118
2022-04-06 11:42:00,0.009467493,1144.8555,57.086914,19.948944
2022-04-06 11:43:00,0.010452669,1148.3584,59.016846,20.81369
2022-04-06 11:44:00,0.009603327,1211.0935,59.488678,21.214355
2022-04-06 11:45:00,0.009699462,1230.8177,60.75821,20.389313
2022-04-06 11:46:00,0.009970084,1203.9196,61.609253,19.988586
2022-04-06 11:47:00,0.010183274,1237.1232,62.47348,20.517303
2022-04-06 11:48:00,0.009468465,1291.511,63.711365,20.176392
2022-04-06 11:49:00,0.009613755,1315.7227,65.05484,19.883667
2022-04-06 11:50:00,0.0099210115,1323.193,64.85245,20.51883
2022-04-06 11:51:00,0.009725741,1340.163,65.73938,20.208008
2022-04-06 11:52:00,0.00983402,1363.093,66.237915,20.924225
2022-04-06 11:53:00,0.009513869,1370.3873,67.309235,20.348297
2022-04-06 11:54:00,0.009988478,1403.1697,68.15427,20.035828
2022-04-06 11:55:00,0.009615338,1450.6577,68.26749,20.92862
2022-04-06 11:56:00,0.009708007,1408.4092,69.909485,21.179382
2022-04-06 11:57:00,0.009172457,1451.5051,70.24655,20.295868
2022-04-06 11:58:00,0.010008481,1469.9382,71.475006,20.500885
2022-04-06 11:59:00,-7.907417e-06,1484.5581,70.655945,21.92987
2022-04-06 12:00:00,0.00033150648,1497.7059,70.763855,20.124329
2022-04-06 12:01:00,0.00043990897,1482.5692,69.93729,20.791077
2022-04-06 12:02:00,-0.00031906815,1493.7179,70.01886,21.038025
2022-04-06 12:03:00,-0.00039134736,1474.7986,70.32178,21.790527
2022-04-06 12:04:00,0.00035220847,1467.0043,70.32788,21.890717
2022-04-06 12:05:00,0.00039528785,1448.2711,70.10184,20.039337
2022-04-06 12:06:00,-0.00025360068,1466.2861,69.55707,20.880249
2022-04-06 12:07:00,-0.0003618627,1458.0896,69.97418,21.323792
2022-04-06 12:08:00,-0.0003215504,1447.6725,68.49606,20.868317
2022-04-06 12:09:00,0.0003756603,1441.3009,67.99039,20.61145
2022-04-06 12:10:00,-0.00016080218,1437.2546,68.03107,21.345581
2022-04-06 12:11:00,-0.00062316324,1439.8793,68.109375,20.381775
2022-04-06 12:12:00,-0.00069397443,-1.4176354,39.349213,22.204834
2022-04-06 12:13:00,-0.00038237916,24.50238,28.406433,21.12735
2022-04-06 12:14:00,0.00040096417,25.234016,23.864777,21.218262
2022-04-06 12:15:00,-0.0002595746,4.0051947,22.431732,20.933014
2022-04-06 12:16:00,-6.5453337e-06,-12.059765,19.977478,21.243164
2022-04-06 12:17:00,0.00037338387,-35.25744,21.119873,21.586853
2022-04-06 12:18:00,0.00021293173,-13.588479,20.375275,20.62497
2022-04-06 12:19:00,0.0006432312,5.5558286,20.95337,21.002502
2022-04-06 12:20:00,-0.0005194208,-9.110892,21.623322,20.854706
2022-04-06 12:21:00,-0.00046254732,15.45009,20.615906,20.66153
2022-04-06 12:22:00,1.8087296e-05,19.029182,20.302917,20.388062
2022-04-06 12:23:00,6.0789163e-05,-6.77422,20.221313,20.653992
2022-04-06 12:24:00,-6.750848e-05,-8.799492,20.182678,20.626892
2022-04-06 12:25:00,0.00029969972,-6.545353,21.140991,20.930359
2022-04-06 12:26:00,5.1305582e-05,5.039284,21.262085,21.014496
2022-04-06 12:27:00,0.00055576686,-17.81783,20.655396,20.856445
2022-04-06 12:28:00,0.00032220397,-0.42065695,21.335907,20.71054
2022-04-06 12:29:00,0.0001349794,10.507199,21.025055,20.689606
2022-04-06 12:30:00,0.00023662712,-32.371857,19.435913,20.921814
2022-04-06 12:31:00,7.057432e-05,-8.809068,20.659515,20.726105
2022-04-06 12:32:00,-0.00022122527,19.734135,20.729645,21.583649
2022-04-06 12:33:00,-1.2934932e-05,-1.1353202,20.863007,20.203857
2022-04-06 12:34:00,-0.00021650153,-18.353533,20.691864,20.687683
2022-04-06 12:35:00,1.2243667e-05,-0.5078317,20.87555,20.1391
2022-04-06 12:36:00,0.00031725492,30.557953,20.926086,21.034546
2022-04-06 12:37:00,-0.0007405084,-18.232037,20.63858,20.436584
2022-04-06 12:38:00,-0.00061290653,9.764872,20.310516,20.592926
2022-04-06 12:39:00,0.00022927158,6.727822,19.823639,20.262268
2022-04-06 12:40:00,0.0004571875,20.962568,20.236206,19.96643
2022-04-06 12:41:00,-0.00014504191,6.504166,20.186615,20.51587
2022-04-06 12:42:00,-1.3557202e-05,2.0067892,21.329193,20.40332
2022-04-06 12:43:00,-0.00027726233,7.8644176,20.810791,20.432648
2022-04-06 12:44:00,-0.00030918312,28.851542,20.283936,19.804596
2022-04-06 12:45:00,-0.00014986887,-3.5437486,19.511902,20.381104
2022-04-06 12:46:00,-0.00011973463,-2.1028638,19.777466,19.510162
2022-04-06 12:47:00,0.0002460768,-10.196244,18.777405,19.264862
2022-04-06 12:48:00,0.0006096767,2.2983332,19.741302,18.792755
2022-04-06 12:49:00,-0.00016673267,-4.562157,20.949432,20.52533
2022-04-06 12:50:00,-0.00020024987,-12.758394,19.636505,19.703552
2022-04-06 12:51:00,5.1009876e-05,-3.2482564,19.713318,20.09134
2022-04-06 12:52:00,0.00051016454,23.707043,20.187042,19.751587
2022-04-06 12:53:00,-0.00011321108,1.7139401,20.654053,20.110321
2022-04-06 12:54:00,0.00014136563,-5.145419,19.490448,20.019043
2022-04-06 12:55:00,-0.0003411276,26.349348,20.251862,20.555084
2022-04-06 12:56:00,0.00024413022,6.6465325,20.358856,20.087708
2022-04-06 12:57:00,-8.198944e-05,-2.8955648,20.489136,19.781097
2022-04-06 12:58:00,0.00034654432,-9.796285,20.473602,20.598633
2022-04-06 12:59:00,-0.00041721572,0.43873823,20.287048,19.84787
2022-04-06 13:00:00,0.00015227999,-12.5729065,19.858398,19.988342
2022-04-06 13:01:00,1.9246412e-05,-11.062413,20.35791,19.988129
2022-04-06 13:02:00,5.6544144e-05,-20.682194,19.506378,19.602417
2022-04-06 13:03:00,-0.00036446904,-8.491488,19.863068,20.345001
2022-04-06 13:04:00,4.1241252e-05,14.197766,20.696442,19.74649
2022-04-06 13:05:00,-2.982668e-05,-0.32218772,19.89389,20.074677
2022-04-06 13:06:00,-0.0001441788,-8.458005,20.393097,20.44049
2022-04-06 13:07:00,-6.957555e-05,-9.255387,20.22528,19.49408
2022-04-06 13:08:00,0.00014872073,8.490569,20.355652,20.035675
2022-04-06 13:09:00,0.00019122698,14.405137,19.937653,20.081757
2022-04-06 13:10:00,1.5396514e-05,-9.925258,20.014221,19.783325
2022-04-06 13:11:00,-0.00025078878,-18.650707,20.237274,19.5596
2022-04-06 13:12:00,0.00040381026,4.4357414,19.5672,20.033295
2022-04-06 13:13:00,-0.0002704902,18.42882,19.388123,20.18097
2022-04-06 13:14:00,0.00012450104,11.957925,19.931488,20.04004
2022-04-06 13:15:00,-0.00046105048,-1.8096706,20.014008,19.983063
2022-04-06 13:16:00,8.143774e-05,-19.219503,20.18106,19.661438
2022-04-06 13:17:00,6.398421e-05,12.527802,19.483398,20.285767
2022-04-06 13:18:00,-0.00044972787,-27.820005,20.285706,20.276123
2022-04-06 13:19:00,0.00011398312,28.79906,20.685669,18.988342
2022-04-06 13:20:00,0.00039521293,18.23445,20.626099,19.686066
2022-04-06 13:21:00,-0.00045087206,5.5759616,19.515564,20.560822
2022-04-06 13:22:00,-0.00031940005,9.506194,20.031372,20.263031
2022-04-06 13:23:00,0.0003438607,-19.451788,19.568237,19.523773
2022-04-06 13:24:00,0.0005585328,5.7033205,19.777771,20.823303
2022-04-06 13:25:00,0.00033406887,22.794138,20.900574,20.780975
2022-04-06 13:26:00,-0.00019703287,35.88565,20.475342,19.882935
2022-04-06 13:27:00,-0.00025317183,-4.523971,19.944733,20.293182
2022-04-06 13:28:00,0.00018994966,6.681819,20.734375,20.980011
2022-04-06 13:29:00,-0.0004987829,9.226345,20.11258,20.659729
2022-04-06 13:30:00,-0.00010487866,9.313509,20.318176,20.351532
2022-04-06 13:31:00,0.00020943955,-11.055639,19.677948,19.653687
2022-04-06 13:32:00,-0.0003809287,-47.477283,20.293304,20.995544
2022-04-06 13:33:00,0.00014148561,-17.730583,21.163208,20.418884
2022-04-06 13:34:00,-0.00031763528,-2.0493116,20.339752,20.615326
2022-04-06 13:35:00,-2.3396437e-05,13.781652,20.733734,19.92041
2022-04-06 13:36:00,-0.00029061132,16.464441,20.629944,20.519836
2022-04-06 13:37:00,0.00012703789,25.750364,19.940918,20.755157
2022-04-06 13:38:00,0.00010917271,-32.319992,21.292267,20.112091
2022-04-06 13:39:00,0.00063575205,2.4048774,19.485931,19.88147
2022-04-06 13:40:00,0.00017053628,-27.567831,20.232483,20.398285
2022-04-06 13:41:00,1.9642182e-05,13.458597,20.220612,19.469269
2022-04-06 13:42:00,0.018932005,21.87928,50.369263,20.509918
2022-04-06 13:43:00,0.017508436,66.94254,63.460144,20.517487
2022-04-06 13:44:00,0.01799154,88.08996,69.326904,19.738556
2022-04-06 13:45:00,0.01761474,144.80338,71.105225,21.216248
2022-04-06 13:46:00,0.017833078,178.94301,73.3385,19.864807
2022-04-06 13:47:00,0.017398328,207.31845,74.03766,19.905457
2022-04-06 13:48:00,0.01762634,250.429,73.472626,19.494446
2022-04-06 13:49:00,0.017920109,298.5671,74.06741,19.79425
2022-04-06 13:50:00,0.01799943,366.8237,74.26575,19.711578
2022-04-06 13:51:00,0.017471904,374.53653,74.34805,19.717834
2022-04-06 13:52:00,0.017753515,426.01517,73.0567,19.648254
2022-04-06 13:53:00,0.017462302,456.2854,73.12921,19.952423
2022-04-06 13:54:00,0.017886298,459.6341,73.03589,19.410583
2022-04-06 13:55:00,0.016857201,511.32385,73.221405,19.679565
2022-04-06 13:56:00,0.017661158,560.8558,72.76688,19.893402
2022-04-06 13:57:00,0.017645054,602.15906,73.973206,19.036438
2022-04-06 13:58:00,0.018055012,640.8426,73.68402,20.198395
2022-04-06 13:59:00,0.016930949,684.14777,73.53708,20.18805
2022-04-06 14:00:00,0.01770988,709.9092,72.56409,19.130707
2022-04-06 14:01:00,0.017361911,763.5423,73.13895,19.724487
2022-04-06 14:02:00,0.018181622,784.8227,72.66351,19.47342
2022-04-06 14:03:00,0.017341305,814.81494,73.019165,18.584167
2022-04-06 14:04:00,0.0180566,863.62787,72.448456,20.162262
2022-04-06 14:05:00,0.01761665,904.1165,72.198425,18.7099
2022-04-06 14:06:00,0.017333094,904.3445,71.90991,19.38498
2022-04-06 14:07:00,0.017656839,974.1285,72.04953,18.722473
2022-04-06 14:08:00,0.018231401,1013.4103,72.593414,19.807007
2022-04-06 14:09:00,0.017900316,1029.3318,72.025024,18.747375
2022-04-06 14:10:00,0.017344821,1044.461,72.05707,19.678314
2022-04-06 14:11:00,0.017708015,1090.2847,71.45273,19.76352
2022-04-06 14:12:00,0.01788181,1142.0026,70.939026,19.414948
2022-04-06 14:13:00,0.017995266,1183.1931,71.6239,19.80188
2022-04-06 14:14:00,0.017670246,1195.8414,71.007324,19.354889
2022-04-06 14:15:00,0.00023001892,1218.3414,70.939575,19.560883
2022-04-06 14:16:00,0.00034284458,1176.1602,71.14145,20.523132
2022-04-06 14:17:00,0.00043252434,1188.7792,70.34161,19.86322
2022-04-06 14:18:00,0.0001802953,1201.9976,70.56793,18.960815
2022-04-06 14:19:00,-0.0001177395,1210.781,68.859406,19.924469
2022-04-06 14:20:00,0.0003974686,1196.3881,68.74231,19.891022
2022-04-06 14:21:00,-0.00029677962,1185.9961,69.54822,20.542328
2022-04-06 14:22:00,0.000367418,1145.9489,69.036255,19.00351
2022-04-06 14:23:00,0.00054252584,1193.8192,67.4783,20.796356
2022-04-06 14:24:00,0.0005599682,1145.8766,68.23703,19.540588
2022-04-06 14:25:00,-0.0005107014,1173.6859,69.06259,19.592377
2022-04-06 14:26:00,0.00015839399,1155.1562,68.62918,19.820892
2022-04-06 14:27:00,-5.1784322e-05,1176.7683,67.3963,20.221252
2022-04-06 14:28:00,-0.0007294574,1190.7124,67.99246,20.445496
2022-04-06 14:29:00,8.369495e-05,1144.4052,67.01993,20.848663
2022-04-06 14:30:00,-0.00015828466,1151.3887,68.2471,20.562256
2022-04-06 14:31:00,0.00022087373,1144.3906,66.74118,20.314484
2022-04-06 14:32:00,0.0005187089,1152.7455,66.99704,19.898773
2022-04-06 14:33:00,0.0004409702,1152.2417,65.272,20.45282
2022-04-06 14:34:00,-0.00013136902,1160.9042,65.39453,20.604095
2022-04-06 14:35:00,-0.00037077148,1140.0596,65.50995,21.329132
2022-04-06 14:36:00,0.02142248,1191.8556,65.61255,21.604584
2022-04-06 14:37:00,0.02131852,1231.1017,66.42389,21.51059
2022-04-06 14:38:00,0.021174919,1289.044,67.04782,20.744019
2022-04-06 14:39:00,0.020420292,1336.9163,67.16925,21.51538
2022-04-06 14:40:00,0.021296004,1358.6304,67.02484,21.065033
2022-04-06 14:41:00,0.02168118,1414.3462,68.50229,20.45288
2022-04-06 14:42:00,0.02130137,1434.762,68.19806,20.254517
2022-04-06 14:43:00,0.021211382,1509.8676,69.329285,20.462494
2022-04-06 14:44:00,0.0215381,1517.5197,68.471436,20.05423
2022-04-06 14:45:00,0.020831283,1605.22,69.12549,20.871826
2022-04-06 14:46:00,0.021063583,1625.3186,70.777954,20.226044
2022-04-06 14:47:00,6.802884e-05,1632.5989,69.67798,20.31485
2022-04-06 14:48:00,0.000120882476,1637.9652,68.98102,21.408783
2022-04-06 14:49:00,-0.00038054737,1548.0159,69.30478,21.483185
2022-04-06 14:50:00,0.00040696427,1614.5503,69.35953,20.69162
2022-04-06 14:51:00,0.0003640877,1619.6718,68.9794,20.47293
2022-04-06 14:52:00,0.00016310542,1601.3683,68.76282,20.970398
2022-04-06 14:53:00,-0.00040515995,1603.8026,68.77438,21.46991
2022-04-06 14:54:00,0.00014674505,1572.8168,67.99902,20.972687
2022-04-06 14:55:00,-8.374348e-05,1564.0438,67.64801,20.44748
2022-04-06 14:56:00,-0.00027647027,1599.3763,67.79581,20.860748
2022-04-06 14:57:00,0.00029989996,1597.9727,67.70752,21.098328
2022-04-06 14:58:00,0.00038318933,1578.0872,67.970276,22.25769
2022-04-06 14:59:00,-0.00037961677,1577.4768,66.865814,21.325165
2022-04-06 15:00:00,-0.0008147604,1596.5831,67.16217,20.481018
2022-04-06 15:01:00,-4.3533466e-05,1582.31,66.83057,20.896088
2022-04-06 15:02:00,7.1329385e-05,1567.5343,66.37146,20.78717
2022-04-06 15:03:00,0.0003361548,1553.4976,66.13013,20.382843
2022-04-06 15:04:00,0.0002467538,1563.5718,65.06381,21.489685
2022-04-06 15:05:00,-0.00070114405,1546.6737,65.20615,21.126617
2022-04-06 15:06:00,6.950156e-05,1545.1776,65.66107,20.937103
2022-04-06 15:07:00,-6.593105e-05,1493.6796,64.83206,20.420868
2022-04-06 15:08:00,0.00017062566,1542.954,64.28961,21.54596
2022-04-06 15:09:00,0.00028442047,1524.7971,63.295837,20.764557
2022-04-06 15:10:00,0.0006961563,1509.5732,63.376465,21.047455
2022-04-06 15:11:00,0.014988654,1577.043,64.776764,21.413208
2022-04-06 15:12:00,0.014637872,1611.7322,67.55832,21.04132
2022-04-06 15:13:00,0.01527843,1619.1249,68.46414,21.421722
2022-04-06 15:14:00,0.01546837,1687.8184,70.41455,20.187958
2022-04-06 15:15:00,0.015647758,1715.4194,72.47916,20.486267
2022-04-06 15:16:00,0.015339556,1764.9161,73.435455,20.851288
2022-04-06 15:17:00,0.015049202,1777.4766,75.61655,21.036072
2022-04-06 15:18:00,0.0159003,1840.0023,77.16885,21.028442
2022-04-06 15:19:00,0.015958421,1858.7302,78.89542,21.523773
2022-04-06 15:20:00,0.014821889,1914.7738,78.99039,20.324554
2022-04-06 15:21:00,0.015565545,1944.2816,82.10077,20.50113
2022-04-06 15:22:00,0.015458124,1982.1727,81.80893,21.06836
2022-04-06 15:23:00,0.015301148,2020.0405,84.30759,20.314636
2022-04-06 15:24:00,0.015093502,2057.825,84.89426,20.402863
2022-04-06 15:25:00,0.01507003,2101.7366,86.8457,20.448547
2022-04-06 15:26:00,0.015467439,2133.0405,87.1142,20.648712
2022-04-06 15:27:00,0.015411575,2165.8652,88.428955,20.849792
2022-04-06 15:28:00,0.015675554,2214.7412,89.4931,20.067474
2022-04-06 15:29:00,0.015408763,2254.0562,90.83432,21.586212
2022-04-06 15:30:00,0.0153406765,2285.9087,91.67493,20.953827
2022-04-06 15:31:00,0.014950673,2309.7783,92.88388,20.718903
2022-04-06 15:32:00,0.015568432,2328.039,93.39783,20.799011
2022-04-06 15:33:00,0.015121013,2376.3347,95.82114,20.962982
2022-04-06 15:34:00,0.00040232952,2400.3584,95.15115,20.816925
2022-04-06 15:35:00,6.0482675e-05,2375.642,94.35062,21.381134
2022-04-06 15:36:00,-0.00065931556,2390.431,95.0361,21.027008
2022-04-06 15:37:00,0.0005893201,2365.2842,94.56729,20.415405
2022-04-06 15:38:00,0.0004379624,2386.9316,95.360016,20.09552
2022-04-06 15:39:00,0.0001183463,2354.391,94.45334,20.486694
2022-04-06 15:40:00,-4.5651926e-05,2336.4648,93.97592,19.6893
2022-04-06 15:41:00,0.00011586779,2346.8445,92.98718,20.255371
2022-04-06 15:42:00,9.315635e-05,2347.5164,92.605225,19.885864
2022-04-06 15:43:00,0.00039471922,2306.5825,93.134125,20.797577
2022-04-06 15:44:00,0.0002523622,2322.4478,92.94568,19.897064
2022-04-06 15:45:00,0.00017921133,2292.0417,91.00952,20.134888
2022-04-06 15:46:00,-0.0001018388,2285.6025,92.12842,20.84961
2022-04-06 15:47:00,0.00016580378,2295.4114,91.87384,20.028168
2022-04-06 15:48:00,-0.00045802956,2291.6892,91.23602,20.16568
2022-04-06 15:49:00,-0.00034628846,2258.3438,91.321075,19.46399
2022-04-06 15:50:00,-0.00029557,6.0548763,48.803253,19.712067
2022-04-06 15:51:00,0.00019990164,14.685198,31.292908,20.083954
2022-04-06 15:52:00,0.00010021976,8.06389,24.890503,20.328583
2022-04-06 15:53:00,0.00014076494,-0.43984735,21.756989,19.549805
2022-04-06 15:54:00,-0.0001865352,15.395867,21.154297,20.692017
2022-04-06 15:55:00,0.00043914074,6.803996,20.102783,19.946228
2022-04-06 15:56:00,0.00061652757,1.2771406,20.122772,21.09549
2022-04-06 15:57:00,0.0003073719,-1.0347209,19.38153,19.327179
2022-04-06 15:58:00,0.00018330058,-7.600793,20.599335,19.831482
2022-04-06 15:59:00,-0.00026883982,-22.874306,20.35144,19.377441
2022-04-06 16:00:00,8.576434e-05,2.3278775,19.983337,19.703522
2022-04-06 16:01:00,-0.00020983785,-22.856735,20.445435,20.26709
2022-04-06 16:02:00,0.00019062035,9.556207,20.19101,19.668823
2022-04-06 16:03:00,-2.0182204e-05,21.999704,19.694,19.564575
2022-04-06 16:04:00,0.00016387316,5.634607,19.486969,19.653687
2022-04-06 16:05:00,-0.00037854674,-28.476978,21.06607,19.954254
2022-04-06 16:06:00,-0.0002467261,10.634114,19.944122,20.07315
2022-04-06 16:07:00,0.00014387131,-12.360949,19.78775,20.523315
2022-04-06 16:08:00,-8.046719e-05,19.462986,20.238892,19.595367
2022-04-06 16:09:00,-0.0005096536,-22.205534,20.330444,19.140747
2022-04-06 16:10:00,-0.00039200316,9.459207,20.397888,21.138245
2022-04-06 16:11:00,-6.82965e-05,27.068552,20.185425,19.919952
2022-04-06 16:12:00,0.00021150318,12.938588,20.345398,20.165619
2022-04-06 16:13:00,9.25582e-05,-17.784693,20.356873,19.546722
2022-04-06 16:14:00,0.0001321777,-13.705776,20.231934,20.68814
2022-04-06 16:15:00,0.00023861043,-26.150658,20.126526,19.743134
2022-04-06 16:16:00,0.00016159205,-17.436563,20.970398,21.169891
2022-04-06 16:17:00,0.00035080526,-0.8372518,20.45102,19.652802
2022-04-06 16:18:00,0.00042165816,4.774407,19.855469,19.842804
2022-04-06 16:19:00,-3.3055498e-05,-23.07347,19.937286,19.961609
2022-04-06 16:20:00,-0.0007664289,-8.438572,20.139404,20.274994
2022-04-06 16:21:00,-0.00010202955,-6.689838,19.757935,21.008911
2022-04-06 16:22:00,-0.00014201165,-13.842509,19.899384,19.990936
2022-04-06 16:23:00,0.0006210615,-11.423365,19.959656,20.358704
2022-04-06 16:24:00,-0.00019464841,-13.340639,20.245361,19.366455
2022-04-06 16:25:00,0.00033024268,-42.24498,20.297974,20.545807
2022-04-06 16:26:00,-2.9343404e-05,-7.368647,19.65747,20.62677
2022-04-06 16:27:00,-0.00030352146,-25.880457,20.13327,20.2677
2022-04-06 16:28:00,0.00038896172,1.0742497,20.640778,20.057922
2022-04-06 16:29:00,0.00026698472,18.664429,20.276794,20.462006
2022-04-06 16:30:00,0.00020746808,-17.332537,20.544556,20.703949
2022-04-06 16:31:00,-4.144673e-05,-6.703615,20.104065,20.54181
2022-04-06 16:32:00,0.0005081414,-0.9049564,20.590607,20.754211
2022-04-06 16:33:00,0.0002636256,-6.4123936,20.806274,21.384552
2022-04-06 16:34:00,0.0005413376,-28.64274,20.516083,21.085144
2022-04-06 16:35:00,-0.00011997411,-11.76048,21.560303,20.666748
2022-04-06 16:36:00,0.0004528469,-13.615198,20.622894,19.890717
2022-04-06 16:37:00,-7.6331795e-05,-3.105302,20.671234,20.667267
2022-04-06 16:38:00,0.00027121726,3.0370686,20.088165,21.218323
2022-04-06 16:39:00,-0.0003314099,8.527297,21.12561,21.23227
2022-04-06 16:40:00,-0.00026557656,0.46050838,21.41455,20.925049
2022-04-06 16:41:00,3.5129567e-06,-1.361074,20.839935,21.67102
2022-04-06 16:42:00,2.4895657e-05,-16.661663,21.040741,20.862823
2022-04-06 16:43:00,0.00041919228,-5.7451534,22.044739,21.059418
2022-04-06 16:44:00,-0.0005169685,-26.934502,21.532776,21.539337
2022-04-06 16:45:00,-0.0004673061,8.687819,20.729187,20.052979
2022-04-06 16:46:00,-0.00021574559,-11.3017025,20.96991,21.371277
2022-04-06 16:47:00,9.476902e-05,-12.863375,21.106995,20.867401
2022-04-06 16:48:00,-0.00047697904,22.334726,21.257263,20.728455
2022-04-06 16:49:00,2.9772089e-05,-10.137804,21.018951,21.817444
2022-04-06 16:50:00,-0.0004295419,-5.568032,21.040924,20.988281
2022-04-06 16:51:00,0.00040042348,-15.055567,20.38266,21.557404
2022-04-06 16:52:00,0.00010753491,-0.50134903,21.252045,21.047913
2022-04-06 16:53:00,0.00026769203,-16.118847,21.992218,20.977509
2022-04-06 16:54:00,0.00031214053,15.25304,20.922394,20.229218
2022-04-06 16:55:00,-5.860501e-05,2.6956656,21.233856,20.583557
2022-04-06 16:56:00,-0.00020061832,26.70523,21.055267,21.535645
2022-04-06 16:57:00,0.00012874579,-0.40979558,20.70514,20.656708
2022-04-06 16:58:00,-1.7816348e-05,-3.97077,20.344177,21.001312
2022-04-06 16:59:00,0.00033059824,1.4716263,21.718018,20.318726
2022-04-06 17:00:00,0.000624642,-4.1909204,20.934448,20.363586
2022-04-06 17:01:00,-0.0001926863,-3.5225265,21.35965,20.818207
2022-04-06 17:02:00,0.00025480572,15.922016,20.994629,21.062805
2022-04-06 17:03:00,7.290062e-05,-3.7539072,21.300781,20.864014
2022-04-06 17:04:00,8.3945095e-05,0.4690139,20.57306,20.423706
2022-04-06 17:05:00,0.00016970867,-1.822863,20.253723,20.540253
2022-04-06 17:06:00,2.1629514e-05,-2.4087343,22.050232,20.815857
2022-04-06 17:07:00,0.0001110655,24.964325,20.987305,20.687622
2022-04-06 17:08:00,0.00012225572,31.22836,20.891785,20.88742
2022-04-06 17:09:00,0.0001682152,27.1621,20.811005,21.007263
2022-04-06 17:10:00,7.658083e-05,-20.195774,20.878052,20.840332
2022-04-06 17:11:00,0.00019161141,7.8576927,20.865112,20.58612
2022-04-06 17:12:00,-0.0002810814,-16.596645,21.454529,20.37436
2022-04-06 17:13:00,-0.00021920666,-21.701595,21.040833,20.703003
2022-04-06 17:14:00,0.00022570939,6.2788815,21.571808,19.95819
2022-04-06 17:15:00,-9.814638e-05,-14.301786,20.971252,20.974579
2022-04-06 17:16:00,0.000211427,-28.089231,20.40097,20.489288
2022-04-06 17:17:00,-0.00028338414,-18.657354,20.779205,20.504517
2022-04-06 17:18:00,-0.0005018988,9.654269,21.030487,20.951477
2022-04-06 17:19:00,0.000548735,-11.1300535,20.934387,19.994629
2022-04-06 17:20:00,-0.00024984044,-14.648041,20.551025,21.837189
2022-04-06 17:21:00,0.000623802,2.835698,20.364807,20.623596
2022-04-06 17:22:00,0.008243202,21.890944,43.73282,20.762726
2022-04-06 17:23:00,0.007643834,42.490948,54.331207,20.369385
2022-04-06 17:24:00,0.007717927,19.306974,60.516632,21.289703
2022-04-06 17:25:00,0.007939471,59.547855,61.155,20.247711
2022-04-06 17:26:00,0.0076186103,98.06028,62.668884,19.770538
2022-04-06 17:27:00,0.0076975427,67.97145,62.43741,20.3154
2022-04-06 17:28:00,0.007375237,96.14206,64.05368,20.278656
2022-04-06 17:29:00,0.008485233,125.424614,63.84659,20.612915
2022-04-06 17:30:00,0.008064529,139.51035,64.44092,19.588837
2022-04-06 17:31:00,0.007848484,169.15953,63.414093,20.081024
2022-04-06 17:32:00,0.0076824636,214.43657,64.45615,19.97168
2022-04-06 17:33:00,0.00805882,193.46555,63.41568,19.948639
2022-04-06 17:34:00,0.007526027,198.24228,64.63983,20.364502
2022-04-06 17:35:00,0.008350477,211.5731,63.898712,21.177032
2022-04-06 17:36:00,0.0074875713,250.51756,64.05252,20.170258
2022-04-06 17:37:00,0.007409082,228.68726,63.319244,19.937714
2022-04-06 17:38:00,0.00830063,279.7875,63.69821,20.041504
2022-04-06 17:39:00,0.0076091313,291.99405,63.381134,19.703918
2022-04-06 17:40:00,0.0075525683,318.92386,63.11267,20.461548
2022-04-06 17:41:00,0.007500228,322.62543,62.67343,20.873566
2022-04-06 17:42:00,0.00791449,299.74,63.44937,20.155212
2022-04-06 17:43:00,0.007435658,356.45724,62.43457,19.825165
2022-04-06 17:44:00,0.0076255333,361.34198,62.54953,19.272095
2022-04-06 17:45:00,0.0078239795,398.28806,62.533752,20.070526
2022-04-06 17:46:00,0.0070985253,409.85565,62.303833,21.002258
2022-04-06 17:47:00,0.0076756123,410.89673,62.598816,20.499542
2022-04-06 17:48:00,0.007572172,433.93314,62.515137,20.855835
2022-04-06 17:49:00,0.007981082,457.25098,61.46762,21.111084
2022-04-06 17:50:00,0.007969298,479.4538,62.174316,20.8219
2022-04-06 17:51:00,0.0077300565,481.22415,61.56363,19.499725
2022-04-06 17:52:00,0.0078664925,487.97278,61.234283,19.714111
2022-04-06 17:53:00,0.007913777,534.1553,61.700134,19.160553
2022-04-06 17:54:00,0.0076410696,515.1822,62.373962,21.376434
2022-04-06 17:55:00,0.0076636495,495.2494,61.354187,19.732147
2022-04-06 17:56:00,0.008138798,541.20123,61.509827,20.547821
2022-04-06 17:57:00,0.007930321,564.59436,60.95941,19.583557
2022-04-06 17:58:00,0.008124171,587.46295,61.24762,20.008636
2022-04-06 17:59:00,0.007054107,574.69086,60.25067,20.052063
2022-04-06 18:00:00,0.007895392,593.87244,60.70114,20.720978
2022-04-06 18:01:00,0.007735466,619.9173,60.764343,20.808502
2022-04-06 18:02:00,0.0077744448,616.4013,60.613342,19.430878
2022-04-06 18:03:00,0.008068244,670.7094,60.693115,19.90567
2022-04-06 18:04:00,0.008277923,671.24945,61.057373,20.274994
